Date,market_rets
2017-05-31,0.022090946168372927
2017-06-30,0.00787116133249599
2017-07-31,0.027332515875386543
2017-08-31,0.004013047753182342
2017-09-30,0.01880087655462437
2017-10-31,0.02150544199042148
2017-11-30,0.02019931513477391
2017-12-31,0.014503213747387278
2018-01-31,0.057012302569731554
2018-02-28,-0.04475059544212945
2018-03-31,-0.014974746204173495
2018-04-30,0.0040446792995803005
2018-05-31,0.004723087771689061
2018-06-30,-0.005853421752439747
2018-07-31,0.030652703471630627
2018-08-31,0.006957786171874369
2018-09-30,0.006096415368055608
2018-10-31,-0.07433331449799341
2018-11-30,0.01585712435108566
2018-12-31,-0.07210153199987979
2019-01-31,0.08042397129413925
2019-02-28,0.02466783813469342
2019-03-31,0.015768340781151302
2019-04-30,0.03423389846708491
2019-05-31,-0.06070746825912321
2019-06-30,0.06490431783960848
2019-07-31,0.000678590442484861
2019-08-31,-0.022098986811359467
2019-09-30,0.022459554796952386
2019-10-31,0.027389775510609615
2019-11-30,0.023360000144713178
2019-12-31,0.03441984034376744
2020-01-31,-0.014384846467937806
2020-02-29,-0.07489450962430055
2020-03-31,-0.13409911310214195
2020-04-30,0.09828995864141699
2020-05-31,0.05093142104847592
2020-06-30,0.029405439538114253
2020-07-31,0.05358122769986773
2020-08-31,0.0602548136173624
2020-09-30,-0.029508065063526434
2020-10-31,-0.022272249828770185
2020-11-30,0.11760920666171493
2020-12-31,0.04687308689074321
2021-01-31,-0.003086596275281517
2021-02-28,0.022888343549017698
2021-03-31,0.028537426828669332
2021-04-30,0.04245921359131777
2021-05-31,0.014719168370009639
2021-06-30,0.01260887682934242
2021-07-31,0.009091899332851039
2021-08-31,0.021741197163138937
2021-09-30,-0.04226961009765984
2021-10-31,0.05394294228016561
2021-11-30,-0.023074695568166437
2021-12-31,0.03887853862488155
2022-01-31,-0.04547163613345384
2022-02-28,-0.030603131654011517
2022-03-31,0.01941151835314825
2022-04-30,-0.08067743379518377
