Date,Yield
2000-04-20,0.00021699798592411668
2000-04-24,0.00021624633176053898
2000-04-25,0.00021737376880359705
2000-04-26,0.0002158704604666717
2000-04-27,0.0002154945357899507
2000-04-28,0.00021812521035546872
2000-05-01,0.00021887651023400068
2000-05-02,0.00022150493595596288
2000-05-03,0.00022150493595596288
2000-05-04,0.00022075413151045886
2000-05-05,0.00022338133736421462
2000-05-08,0.00022713147375519327
2000-05-09,0.00022975447989859177
2000-05-10,0.00022863054070842992
2000-05-11,0.00022788107772164778
2000-05-12,0.00022975447989859177
2000-05-15,0.00022863054070842992
2000-05-16,0.00023162700177326023
2000-05-17,0.00022788107772164778
2000-05-18,0.0002211295603657959
2000-05-19,0.00022000318557902077
2000-05-22,0.00022000318557902077
2000-05-23,0.0002230061384949078
2000-05-24,0.00022150493595596288
2000-05-25,0.00021850086904429133
2000-05-26,0.00021812521035546872
2000-05-30,0.00021624633176053898
2000-05-31,0.0002121096886507079
2000-06-01,0.00021474259795861705
2000-06-02,0.00022000318557902077
2000-06-05,0.00022037868518576254
2000-06-06,0.00022450675783147744
2000-06-07,0.00022188029408676258
2000-06-08,0.00022188029408676258
2000-06-09,0.00022188029408676258
2000-06-12,0.00021887651023400068
2000-06-13,0.00022075413151045886
2000-06-14,0.00021850086904429133
2000-06-15,0.00021812521035546872
2000-06-16,0.00021774949833419655
2000-06-19,0.00021774949833419655
2000-06-20,0.00021699798592411668
2000-06-21,0.00021774949833419655
2000-06-22,0.00021850086904429133
2000-06-23,0.0002196276684929277
2000-06-26,0.00021812521035546872
2000-06-27,0.00021812521035546872
2000-06-28,0.00021774949833419655
2000-06-29,0.00021887651023400068
2000-06-30,0.00022000318557902077
2000-07-03,0.00022638172875577567
2000-07-05,0.00022413164702772548
2000-07-06,0.0002252568556444512
2000-07-07,0.00022563184267010428
2000-07-10,0.00022675662782556394
2000-07-11,0.00022825583576846498
2000-07-12,0.0002308780843212066
2000-07-13,0.00023050359066667525
2000-07-14,0.00023012904395502964
2000-07-17,0.00022975447989859177
2000-07-18,0.00023012904395502964
2000-07-19,0.00023050359066667525
2000-07-20,0.00023125256064071564
2000-07-21,0.00022900522828361858
2000-07-24,0.00023012904395502964
2000-07-25,0.00023162700177326023
2000-07-26,0.0002308780843212066
2000-07-27,0.00023200138987355956
2000-07-28,0.00023125256064071564
2000-07-31,0.00023200138987355956
2000-08-01,0.0002334986263288208
2000-08-02,0.00023312437887312853
2000-08-03,0.00023275007841871975
2000-08-04,0.00023275007841871975
2000-08-07,0.00023275007841871975
2000-08-08,0.00023387285648390765
2000-08-09,0.00023312437887312853
2000-08-10,0.0002334986263288208
2000-08-11,0.0002346211935391196
2000-08-14,0.0002342470336567093
2000-08-15,0.0002342470336567093
2000-08-16,0.0002342470336567093
2000-08-17,0.00023387285648390765
2000-08-18,0.00023387285648390765
2000-08-21,0.0002342470336567093
2000-08-22,0.0002342470336567093
2000-08-23,0.0002346211935391196
2000-08-24,0.0002346211935391196
2000-08-25,0.0002353693900913889
2000-08-28,0.00023611744619400632
2000-08-29,0.00023574342677812332
2000-08-30,0.00023574342677812332
2000-08-31,0.0002353693900913889
2000-09-01,0.0002342470336567093
2000-09-05,0.0002334986263288208
2000-09-06,0.00023162700177326023
2000-09-07,0.00023125256064071564
2000-09-08,0.00022975447989859177
2000-09-11,0.00022900522828361858
2000-09-12,0.00022788107772164778
2000-09-13,0.00022788107772164778
2000-09-14,0.00022937986276860833
2000-09-15,0.00022975447989859177
2000-09-18,0.00022937986276860833
2000-09-19,0.00023012904395502964
2000-09-20,0.00023012904395502964
2000-09-21,0.00022975447989859177
2000-09-22,0.00023012904395502964
2000-09-25,0.00023050359066667525
2000-09-26,0.00023050359066667525
2000-09-27,0.00023162700177326023
2000-09-28,0.00023312437887312853
2000-09-29,0.00023237576065393561
2000-10-02,0.00023162700177326023
2000-10-03,0.00023312437887312853
2000-10-04,0.00023275007841871975
2000-10-05,0.00023312437887312853
2000-10-06,0.00023312437887312853
2000-10-09,0.00023312437887312853
2000-10-10,0.00023275007841871975
2000-10-11,0.00023275007841871975
2000-10-12,0.00023125256064071564
2000-10-13,0.00023125256064071564
2000-10-16,0.00023275007841871975
2000-10-17,0.0002346211935391196
2000-10-18,0.00023574342677812332
2000-10-19,0.00023574342677812332
2000-10-20,0.00023574342677812332
2000-10-23,0.00023686536189937435
2000-10-24,0.00023723925820551273
2000-10-25,0.00023798696341592596
2000-10-26,0.00023723925820551273
2000-10-27,0.00023686536189937435
2000-10-30,0.00023798696341592596
2000-10-31,0.00023686536189937435
2000-11-01,0.00023761313726056166
2000-11-02,0.00023761313726056166
2000-11-03,0.00023836077233019282
2000-11-06,0.00023948195309442255
2000-11-07,0.00023948195309442255
2000-11-08,0.00023910826716111444
2000-11-09,0.00023798696341592596
2000-11-10,0.00023761313726056166
2000-11-13,0.00023761313726056166
2000-11-14,0.00023686536189937435
2000-11-15,0.00023761313726056166
2000-11-16,0.00023686536189937435
2000-11-17,0.00023686536189937435
2000-11-20,0.00023723925820551273
2000-11-21,0.00023761313726056166
2000-11-22,0.00023761313726056166
2000-11-24,0.00023761313726056166
2000-11-27,0.00023611744619400632
2000-11-28,0.00023499530045567596
2000-11-29,0.00023312437887312853
2000-11-30,0.00023162700177326023
2000-12-01,0.00023275007841871975
2000-12-04,0.00023050359066667525
2000-12-05,0.00022750630230028435
2000-12-06,0.00022750630230028435
2000-12-07,0.00022825583576846498
2000-12-08,0.00022750630230028435
2000-12-11,0.00022713147375519327
2000-12-12,0.00022713147375519327
2000-12-13,0.00020985153151675817
2000-12-14,0.00022638172875577567
2000-12-15,0.00022488181544511043
2000-12-18,0.0002230061384949078
2000-12-19,0.00022188029408676258
2000-12-20,0.00021887651023400068
2000-12-21,0.0002019378800448557
2000-12-22,0.00019816394799088144
2000-12-26,0.0002158704604666717
2000-12-27,0.00021624633176053898
2000-12-28,0.00022000318557902077
2000-12-29,0.0002211295603657959
2001-01-02,0.00021925209810813584
2001-01-03,0.00021361443407275083
2001-01-04,0.0002026922377451612
2001-01-05,0.00019249633083839868
2001-01-08,0.000195520076315292
2001-01-09,0.00019703108006363657
2001-01-10,0.0001989190203894875
2001-01-11,0.00019967394973985364
2001-01-12,0.0001985415110756783
2001-01-16,0.00020156065663057277
2001-01-17,0.0002019378800448557
2001-01-18,0.0001989190203894875
2001-01-19,0.00019703108006363657
2001-01-22,0.00019740873248985658
2001-01-23,0.00019703108006363657
2001-01-24,0.0001985415110756783
2001-01-25,0.00019816394799088144
2001-01-26,0.0001947643595290316
2001-01-29,0.00019287443128557236
2001-01-30,0.0001890919016460657
2001-01-31,0.00018757788387491203
2001-02-01,0.00018795643322544464
2001-02-02,0.00019060534438963828
2001-02-05,0.00019174004033239989
2001-02-06,0.0001909836062605752
2001-02-07,0.0001909836062605752
2001-02-08,0.00019136185026291663
2001-02-09,0.00019022702856874574
2001-02-12,0.00019060534438963828
2001-02-13,0.00019022702856874574
2001-02-14,0.0001909836062605752
2001-02-15,0.00019136185026291663
2001-02-16,0.0001890919016460657
2001-02-20,0.00019022702856874574
2001-02-21,0.0001890919016460657
2001-02-22,0.00018871344210591445
2001-02-23,0.00018416923014275
2001-02-26,0.00018227426893102638
2001-02-27,0.00018151603566929353
2001-02-28,0.00018303235794192574
2001-03-01,0.00018227426893102638
2001-03-02,0.00018265334050160398
2001-03-05,0.00018303235794192574
2001-03-06,0.00018037842422891082
2001-03-07,0.00017696360375363263
2001-03-08,0.00017658400860853796
2001-03-09,0.0001784816590157945
2001-03-12,0.0001762043591955198
2001-03-13,0.00017506523009891417
2001-03-14,0.0001716458513880692
2001-03-15,0.0001701251891867983
2001-03-16,0.00017126573117609567
2001-03-19,0.00017240596492551497
2001-03-20,0.0001701251891867983
2001-03-21,0.0001628940990776595
2001-03-22,0.00016137009269945324
2001-03-23,0.0001621321687481636
2001-03-26,0.00016137009269945324
2001-03-27,0.0001647982786683322
2001-03-28,0.0001644175228021627
2001-03-29,0.00016403671239095807
2001-03-30,0.0001625131430413873
2001-04-02,0.00016137009269945324
2001-04-03,0.00015717605810738888
2001-04-04,0.0001556498627912628
2001-04-05,0.0001552682226080293
2001-04-06,0.00014953922011717857
2001-04-09,0.00014915699419715267
2001-04-10,0.00014915699419715267
2001-04-11,0.00015488654586870432
2001-04-12,0.00015183181510480814
2001-04-16,0.00015679457317285816
2001-04-17,0.0001556498627912628
2001-04-18,0.00014801009639908713
2001-04-19,0.00014648038564923915
2001-04-20,0.00014303638778767613
2001-04-23,0.0001415047660628943
2001-04-24,0.00014380197793362193
2001-04-25,0.00014571530999663018
2001-04-26,0.0001453327170759522
2001-04-27,0.00014571530999663018
2001-04-30,0.00014915699419715267
2001-05-01,0.00014839243234510135
2001-05-02,0.00014762772376353261
2001-05-03,0.00014609786618535736
2001-05-04,0.00014188772669077032
2001-05-07,0.0001411217594933234
2001-05-08,0.00013997254624831257
2001-05-09,0.0001415047660628943
2001-05-10,0.0001411217594933234
2001-05-11,0.00014341920124794072
2001-05-14,0.00014073872523789888
2001-05-15,0.0001380564539836815
2001-05-16,0.00013575592635928224
2001-05-17,0.00013575592635928224
2001-05-18,0.00013690635619867386
2001-05-21,0.0001380564539836815
2001-05-22,0.00013882300146050852
2001-05-23,0.00013882300146050852
2001-05-24,0.00014035565415859708
2001-05-25,0.00013920621990637372
2001-05-29,0.00014035565415859708
2001-05-30,0.00013997254624831257
2001-05-31,0.0001380564539836815
2001-06-01,0.0001380564539836815
2001-06-04,0.00013997254624831257
2001-06-05,0.00013767312493828676
2001-06-06,0.00013767312493828676
2001-06-07,0.00013728975901239338
2001-06-08,0.00013767312493828676
2001-06-11,0.00013690635619867386
2001-06-12,0.0001353723759229819
2001-06-13,0.00013498878856355034
2001-06-14,0.0001342215030455396
2001-06-15,0.0001338378048729716
2001-06-18,0.00013268648861530785
2001-06-19,0.0001330702976651832
2001-06-20,0.0001330702976651832
2001-06-21,0.0001334540697486286
2001-06-22,0.0001311508734573863
2001-06-25,0.0001311508734573863
2001-06-26,0.0001330702976651832
2001-06-27,0.0001330702976651832
2001-06-28,0.0001384397461552389
2001-06-29,0.00013882300146050852
2001-07-02,0.00013882300146050852
2001-07-03,0.00013920621990637372
2001-07-05,0.00013882300146050852
2001-07-06,0.00013728975901239338
2001-07-09,0.0001384397461552389
2001-07-10,0.00013767312493828676
2001-07-11,0.0001361394398791127
2001-07-12,0.00013690635619867386
2001-07-13,0.00013728975901239338
2001-07-16,0.0001380564539836815
2001-07-17,0.00013690635619867386
2001-07-18,0.0001342215030455396
2001-07-19,0.00013460516427343805
2001-07-20,0.0001342215030455396
2001-07-23,0.00013498878856355034
2001-07-24,0.0001353723759229819
2001-07-25,0.00013498878856355034
2001-07-26,0.00013575592635928224
2001-07-27,0.00013498878856355034
2001-07-30,0.0001353723759229819
2001-07-31,0.0001342215030455396
2001-08-01,0.0001338378048729716
2001-08-02,0.0001338378048729716
2001-08-03,0.0001338378048729716
2001-08-06,0.0001338378048729716
2001-08-07,0.0001334540697486286
2001-08-08,0.00013268648861530785
2001-08-09,0.00013153483044403558
2001-08-10,0.000130766879469002
2001-08-13,0.000130766879469002
2001-08-14,0.000130766879469002
2001-08-15,0.0001303828484713332
2001-08-16,0.00012923053335311963
2001-08-17,0.0001284621380981399
2001-08-20,0.0001303828484713332
2001-08-21,0.00012884635424792457
2001-08-22,0.00012884635424792457
2001-08-23,0.00012923053335311963
2001-08-24,0.0001299987804577185
2001-08-27,0.000130766879469002
2001-08-28,0.0001299987804577185
2001-08-29,0.0001299987804577185
2001-08-30,0.00012807788489621608
2001-08-31,0.00012807788489621608
2001-09-04,0.0001311508734573863
2001-09-05,0.00012961467542060845
2001-09-06,0.00012769359463526975
2001-09-07,0.00012423331344368904
2001-09-10,0.00012423331344368904
2001-09-17,0.00010224811136150258
2001-09-18,9.605496680142878e-05
2001-09-19,9.450517540177117e-05
2001-09-20,8.674715408707456e-05
2001-09-21,8.63588566799578e-05
2001-09-24,9.101592991300755e-05
2001-09-25,9.179157985195197e-05
2001-09-26,9.179157985195197e-05
2001-09-27,9.140377375693731e-05
2001-09-28,9.024012894864875e-05
2001-10-01,9.024012894864875e-05
2001-10-02,8.907614420028409e-05
2001-10-03,8.558214832365962e-05
2001-10-04,8.519373735960123e-05
2001-10-05,8.441680182280642e-05
2001-10-08,8.441680182280642e-05
2001-10-09,8.519373735960123e-05
2001-10-10,8.558214832365962e-05
2001-10-11,8.713541365668043e-05
2001-10-12,8.597052142800266e-05
2001-10-15,8.674715408707456e-05
2001-10-16,8.48052885285e-05
2001-10-17,8.519373735960123e-05
2001-10-18,8.441680182280642e-05
2001-10-19,8.441680182280642e-05
2001-10-22,8.558214832365962e-05
2001-10-23,8.441680182280642e-05
2001-10-24,8.325110511964162e-05
2001-10-25,8.247379065107197e-05
2001-10-26,8.247379065107197e-05
2001-10-29,8.091870662707557e-05
2001-10-30,7.819584827828407e-05
2001-10-31,7.8973997698073e-05
2001-11-01,7.8973997698073e-05
2001-11-02,7.663909337174424e-05
2001-11-05,7.741754685586244e-05
2001-11-06,7.157543045144266e-05
2001-11-07,6.923618048348956e-05
2001-11-08,7.118564694685858e-05
2001-11-09,7.079582995372924e-05
2001-11-12,7.079582995372924e-05
2001-11-13,7.079582995372924e-05
2001-11-14,7.2354873792424e-05
2001-11-15,7.352375297942082e-05
2001-11-16,7.430281530829141e-05
2001-11-19,7.469228935641503e-05
2001-11-20,7.469228935641503e-05
2001-11-21,7.508172533676749e-05
2001-11-23,7.586048312457905e-05
2001-11-26,7.624980958764738e-05
2001-11-27,7.313416468379685e-05
2001-11-28,7.196517118179813e-05
2001-11-29,6.923618048348956e-05
2001-11-30,6.806604259845805e-05
2001-12-03,6.84561267449979e-05
2001-12-04,6.728575971393091e-05
2001-12-05,6.806604259845805e-05
2001-12-06,6.728575971393091e-05
2001-12-07,6.494398913359234e-05
2001-12-10,6.611504414300029e-05
2001-12-11,6.338204685252258e-05
2001-12-12,6.455356096424225e-05
2001-12-13,6.533437904820971e-05
2001-12-14,6.611504414300029e-05
2001-12-17,6.728575971393091e-05
2001-12-18,6.611504414300029e-05
2001-12-19,6.572473071542184e-05
2001-12-20,6.455356096424225e-05
2001-12-21,6.533437904820971e-05
2001-12-24,6.650532399077314e-05
2001-12-26,6.728575971393091e-05
2001-12-27,6.689556096106664e-05
2001-12-28,6.611504414300029e-05
2001-12-31,6.572473071542184e-05
2002-01-02,6.689556096106664e-05
2002-01-03,6.650532399077314e-05
2002-01-04,6.611504414300029e-05
2002-01-07,6.533437904820971e-05
2002-01-08,6.494398913359234e-05
2002-01-09,6.494398913359234e-05
2002-01-10,6.494398913359234e-05
2002-01-11,6.260084603337823e-05
2002-01-14,6.064716894726985e-05
2002-01-15,6.142875287884486e-05
2002-01-16,6.181949201478076e-05
2002-01-17,6.299146558919055e-05
2002-01-18,6.221018817775814e-05
2002-01-22,6.455356096424225e-05
2002-01-23,6.572473071542184e-05
2002-01-24,6.572473071542184e-05
2002-01-25,6.611504414300029e-05
2002-01-28,6.650532399077314e-05
2002-01-29,6.689556096106664e-05
2002-01-30,6.650532399077314e-05
2002-01-31,6.767592025735958e-05
2002-02-01,6.728575971393091e-05
2002-02-04,6.767592025735958e-05
2002-02-05,6.767592025735958e-05
2002-02-06,6.689556096106664e-05
2002-02-07,6.650532399077314e-05
2002-02-08,6.572473071542184e-05
2002-02-11,6.689556096106664e-05
2002-02-12,6.728575971393091e-05
2002-02-13,6.728575971393091e-05
2002-02-14,6.728575971393091e-05
2002-02-15,6.689556096106664e-05
2002-02-19,6.689556096106664e-05
2002-02-20,6.767592025735958e-05
2002-02-21,6.767592025735958e-05
2002-02-22,6.767592025735958e-05
2002-02-25,6.806604259845805e-05
2002-02-26,6.806604259845805e-05
2002-02-27,6.806604259845805e-05
2002-02-28,6.767592025735958e-05
2002-03-01,6.884617270408455e-05
2002-03-04,6.884617270408455e-05
2002-03-05,6.884617270408455e-05
2002-03-06,6.84561267449979e-05
2002-03-07,6.884617270408455e-05
2002-03-08,6.962615009076245e-05
2002-03-11,7.04059748184438e-05
2002-03-12,7.079582995372924e-05
2002-03-13,7.04059748184438e-05
2002-03-14,7.118564694685858e-05
2002-03-15,7.157543045144266e-05
2002-03-18,7.157543045144266e-05
2002-03-19,7.079582995372924e-05
2002-03-20,7.118564694685858e-05
2002-03-21,7.118564694685858e-05
2002-03-22,7.079582995372924e-05
2002-03-25,7.001608153323069e-05
2002-03-26,7.04059748184438e-05
2002-03-27,7.001608153323069e-05
2002-03-28,6.84561267449979e-05
2002-04-01,6.923618048348956e-05
2002-04-02,6.923618048348956e-05
2002-04-03,6.884617270408455e-05
2002-04-04,6.84561267449979e-05
2002-04-05,6.767592025735958e-05
2002-04-08,6.728575971393091e-05
2002-04-09,6.650532399077314e-05
2002-04-10,6.572473071542184e-05
2002-04-11,6.572473071542184e-05
2002-04-12,6.572473071542184e-05
2002-04-15,6.572473071542184e-05
2002-04-16,6.689556096106664e-05
2002-04-17,6.650532399077314e-05
2002-04-18,6.572473071542184e-05
2002-04-19,6.689556096106664e-05
2002-04-22,6.611504414300029e-05
2002-04-23,6.689556096106664e-05
2002-04-24,6.611504414300029e-05
2002-04-25,6.689556096106664e-05
2002-04-26,6.689556096106664e-05
2002-04-29,6.767592025735958e-05
2002-04-30,6.806604259845805e-05
2002-05-01,6.767592025735958e-05
2002-05-02,6.806604259845805e-05
2002-05-03,6.767592025735958e-05
2002-05-06,6.806604259845805e-05
2002-05-07,6.728575971393091e-05
2002-05-08,6.806604259845805e-05
2002-05-09,6.806604259845805e-05
2002-05-10,6.806604259845805e-05
2002-05-13,6.806604259845805e-05
2002-05-14,6.84561267449979e-05
2002-05-15,6.806604259845805e-05
2002-05-16,6.84561267449979e-05
2002-05-17,6.767592025735958e-05
2002-05-20,6.728575971393091e-05
2002-05-21,6.693457976481021e-05
2002-05-22,6.677849295266824e-05
2002-05-23,6.705164318732137e-05
2002-05-24,6.716870317013957e-05
2002-05-28,6.775394685143432e-05
2002-05-29,6.755887517573278e-05
2002-05-30,6.740281281891747e-05
2002-05-31,6.709066511412232e-05
2002-06-03,6.748084476138061e-05
2002-06-04,6.748084476138061e-05
2002-06-05,6.759789213539591e-05
2002-06-06,6.709066511412232e-05
2002-06-07,6.716870317013957e-05
2002-06-10,6.732477469695297e-05
2002-06-11,6.744182665574527e-05
2002-06-12,6.697360283847154e-05
2002-06-13,6.631018651925835e-05
2002-06-14,6.591989220883221e-05
2002-06-17,6.650532399077314e-05
2002-06-18,6.658337351206356e-05
2002-06-19,6.572473071542184e-05
2002-06-20,6.650532399077314e-05
2002-06-21,6.603698544682679e-05
2002-06-24,6.658337351206356e-05
2002-06-25,6.650532399077314e-05
2002-06-26,6.541245151048258e-05
2002-06-27,6.533437904820971e-05
2002-06-28,6.529534457011543e-05
2002-07-01,6.599795785167117e-05
2002-07-02,6.619310596267525e-05
2002-07-03,6.619310596267525e-05
2002-07-05,6.631018651925835e-05
2002-07-08,6.650532399077314e-05
2002-07-09,6.623213164624886e-05
2002-07-10,6.63882445157693e-05
2002-07-11,6.619310596267525e-05
2002-07-12,6.580280018231299e-05
2002-07-15,6.591989220883221e-05
2002-07-16,6.591989220883221e-05
2002-07-17,6.650532399077314e-05
2002-07-18,6.650532399077314e-05
2002-07-19,6.580280018231299e-05
2002-07-22,6.572473071542184e-05
2002-07-23,6.541245151048258e-05
2002-07-24,6.467069436300044e-05
2002-07-25,6.533437904820971e-05
2002-07-26,6.48268637690741e-05
2002-07-29,6.599795785167117e-05
2002-07-30,6.619310596267525e-05
2002-07-31,6.552955966210305e-05
2002-08-01,6.463164872783089e-05
2002-08-02,6.267897207701267e-05
2002-08-05,6.306958397384044e-05
2002-08-06,6.346015757974222e-05
2002-08-07,6.135060231637901e-05
2002-08-08,6.213204828409147e-05
2002-08-09,6.201484488510545e-05
2002-08-12,6.428023941107419e-05
2002-08-13,6.287428281215313e-05
2002-08-14,6.306958397384044e-05
2002-08-15,6.228832188193145e-05
2002-08-16,6.240552189362703e-05
2002-08-19,6.396784696605096e-05
2002-08-20,6.201484488510545e-05
2002-08-21,6.279616059834403e-05
2002-08-22,6.342110007961921e-05
2002-08-23,6.365543002595508e-05
2002-08-26,6.396784696605096e-05
2002-08-27,6.463164872783089e-05
2002-08-28,6.443642412157224e-05
2002-08-29,6.455356096424225e-05
2002-08-30,6.474877983109195e-05
2002-09-03,6.318676100702803e-05
2002-09-04,6.267897207701267e-05
2002-09-05,6.209298241999228e-05
2002-09-06,6.385069290248957e-05
2002-09-09,6.443642412157224e-05
2002-09-10,6.42021447596619e-05
2002-09-11,6.51391888721875e-05
2002-09-12,6.502206924574594e-05
2002-09-13,6.494398913359234e-05
2002-09-16,6.52172651591787e-05
2002-09-17,6.52172651591787e-05
2002-09-18,6.463164872783089e-05
2002-09-19,6.365543002595508e-05
2002-09-20,6.346015757974222e-05
2002-09-23,6.365543002595508e-05
2002-09-24,6.353826677552021e-05
2002-09-25,6.385069290248957e-05
2002-09-26,6.365543002595508e-05
2002-09-27,6.287428281215313e-05
2002-09-30,6.013905622959115e-05
2002-10-01,6.111614143122779e-05
2002-10-02,6.064716894726985e-05
2002-10-03,6.025631947892407e-05
2002-10-04,6.170227476332002e-05
2002-10-07,6.228832188193145e-05
2002-10-08,6.189763338082521e-05
2002-10-09,6.017814591618986e-05
2002-10-10,6.0569003052624026e-05
2002-10-11,6.0881662089284916e-05
2002-10-14,6.084257930427661e-05
2002-10-15,6.396784696605096e-05
2002-10-16,6.377258983136791e-05
2002-10-17,6.404594620978976e-05
2002-10-18,6.424118994918793e-05
2002-10-21,6.541245151048258e-05
2002-10-22,6.52172651591787e-05
2002-10-23,6.463164872783089e-05
2002-10-24,6.385069290248957e-05
2002-10-25,6.306958397384044e-05
2002-10-28,6.111614143122779e-05
2002-10-29,5.798863522854525e-05
2002-10-30,5.78321975550633e-05
2002-10-31,5.583705296596797e-05
2002-11-01,5.5054366588702663e-05
2002-11-04,5.5445726663938544e-05
2002-11-05,5.4976090893443796e-05
2002-11-06,4.761120719987133e-05
2002-11-07,4.714064699173903e-05
2002-11-08,4.721907677351922e-05
2002-11-11,4.721907677351922e-05
2002-11-12,4.694456344500608e-05
2002-11-13,4.682690774981957e-05
2002-11-14,4.698377812140109e-05
2002-11-15,4.721907677351922e-05
2002-11-18,4.741514681083636e-05
2002-11-19,4.694456344500608e-05
2002-11-20,4.717985973812233e-05
2002-11-21,4.721907677351922e-05
2002-11-22,4.725828874807547e-05
2002-11-25,4.741514681083636e-05
2002-11-26,4.741514681083636e-05
2002-11-27,4.761120719987133e-05
2002-11-29,4.741514681083636e-05
2002-12-02,4.7532785137027744e-05
2002-12-03,4.73367208886355e-05
2002-12-04,4.721907677351922e-05
2002-12-05,4.682690774981957e-05
2002-12-06,4.667002652603003e-05
2002-12-09,4.721907677351922e-05
2002-12-10,4.702299708680968e-05
2002-12-11,4.663080876143866e-05
2002-12-12,4.674846557239931e-05
2002-12-13,4.682690774981957e-05
2002-12-16,4.741514681083636e-05
2002-12-17,4.702299708680968e-05
2002-12-18,4.663080876143866e-05
2002-12-19,4.643470012122286e-05
2002-12-20,4.643470012122286e-05
2002-12-23,4.584631160087227e-05
2002-12-24,4.5963996256448425e-05
2002-12-26,4.5571703669811114e-05
2002-12-27,4.4787002601021086e-05
2002-12-30,4.5963996256448425e-05
2002-12-31,4.663080876143866e-05
2003-01-02,4.694456344500608e-05
2003-01-03,4.702299708680968e-05
2003-01-06,4.663080876143866e-05
2003-01-07,4.6238581827617864e-05
2003-01-08,4.6042453879957534e-05
2003-01-09,4.643470012122286e-05
2003-01-10,4.6238581827617864e-05
2003-01-13,4.6238581827617864e-05
2003-01-14,4.6238581827617864e-05
2003-01-15,4.6042453879957534e-05
2003-01-16,4.5963996256448425e-05
2003-01-17,4.545400742617112e-05
2003-01-21,4.545400742617112e-05
2003-01-22,4.506166461970551e-05
2003-01-23,4.506166461970551e-05
2003-01-24,4.4473077959406027e-05
2003-01-27,4.506166461970551e-05
2003-01-28,4.537554289107959e-05
2003-01-29,4.545400742617112e-05
2003-01-30,4.545400742617112e-05
2003-01-31,4.529707681055761e-05
2003-02-03,4.545400742617112e-05
2003-02-04,4.525784085229745e-05
2003-02-05,4.525784085229745e-05
2003-02-06,4.506166461970551e-05
2003-02-07,4.486547872728508e-05
2003-02-10,4.537554289107959e-05
2003-02-11,4.545400742617112e-05
2003-02-12,4.537554289107959e-05
2003-02-13,4.525784085229745e-05
2003-02-14,4.5414777690266916e-05
2003-02-18,4.5571703669811114e-05
2003-02-19,4.565016434199265e-05
2003-02-20,4.565016434199265e-05
2003-02-21,4.6042453879957534e-05
2003-02-24,4.6238581827617864e-05
2003-02-25,4.635625022153533e-05
2003-02-26,4.663080876143866e-05
2003-02-27,4.663080876143866e-05
2003-02-28,4.635625022153533e-05
2003-03-03,4.6238581827617864e-05
2003-03-04,4.5963996256448425e-05
2003-03-05,4.545400742617112e-05
2003-03-06,4.525784085229745e-05
2003-03-07,4.329564372085315e-05
2003-03-10,4.1842991701068755e-05
2003-03-11,4.192153051629788e-05
