Date,Return,Market Return,Risk Free,Market Excess,Fund Excess,Alpha,Cumulative Alpha
2019-06-12,-0.0018775291716101848,-0.0024770056311971267,8.441679811777014e-05,-0.002561422429314897,-0.0019619459697279547,-0.001273123716194079,0.8179324830543804
2019-06-13,0.0004442505573142852,0.0012181867387619505,8.635885482832784e-05,0.0011318278839336227,0.00035789170248595736,5.3518544548021e-05,0.8179860015989284
2019-06-14,-0.002760331239748732,-0.002807674309780017,8.597051920578025e-05,-0.0028936448289857974,-0.0028463017589545124,-0.002068137669651302,0.8159178639292771
2019-06-17,-0.0028642490372272375,-4.6972152158653024e-05,8.558214573084477e-05,-0.0001325542978894978,-0.0029498311829580823,-0.002914184446542072,0.813003679482735
2019-06-18,0.007873160448331576,0.009385706000550442,8.402827315934225e-05,0.0093016777273911,0.007789132175172233,0.005287708536299387,0.8182913880190343
2019-06-19,0.001037828862020645,0.004974752800369853,8.24737943578846e-05,0.004892279006011968,0.0009553550676627603,-0.00036028526220621086,0.8179311027568281
2019-06-20,0.008928037386904234,0.009900028394222105,8.363971031166706e-05,0.009816388683910438,0.008844397676592567,0.006204557056229066,0.8241356598130571
2019-06-21,0.0034581973109058554,-0.0021988313459115894,8.325110956697301e-05,-0.0022820824554785624,0.0033749462013388824,0.003988647854663326,0.8281243076677205
2019-06-24,0.001957486697361444,0.0,8.16963274727911e-05,-8.16963274727911e-05,0.0018757903698886527,0.0018977602908791162,0.8300220679585996
2019-06-25,0.0009394875665307022,-0.006656872796365176,8.130753713309069e-05,-0.006738180333498267,0.0008581800293976115,0.0026702234115894953,0.8326922913701891
2019-06-26,-0.00691976295295588,-0.002449530409821543,8.130753713309069e-05,-0.002530837946954634,-0.007001070490088971,-0.006320473069687442,0.8263718183005017
2019-06-27,-0.006426201501951504,0.0037528252514533733,8.441679811777014e-05,0.003668408453335603,-0.006510618300069274,-0.0074971331946020025,0.8188746851058997
2019-06-28,0.004262754431911317,0.0054926851344334615,8.402827315934225e-05,0.005408656861274119,0.004178726158751975,0.00272422058203194,0.8215989056879316
2019-07-01,0.005893380152744429,0.006334947414052605,8.363971031166706e-05,0.006251307703740938,0.005809740442432762,0.004128627709623498,0.8257275333975551
2019-07-02,0.003813966682952129,0.00291950854252776,8.558214573084477e-05,0.0028339263967969153,0.0037283845372212843,0.0029662800344068432,0.8286938134319619
2019-07-03,0.008258364341450391,0.006731467311075212,8.6747152605815e-05,0.006644720158469397,0.008171617188844576,0.00638470728235052,0.8350785207143124
2019-07-05,-0.0016585354511952587,-0.0035239021557924577,8.713541254601331e-05,-0.003611037568338471,-0.001745670863741272,-0.0007745842491512349,0.8343039364651612
2019-07-08,-0.004615127837876653,-0.004987304820891603,8.597051920578025e-05,-0.005073275340097383,-0.004701098357082433,-0.003336784172678881,0.8309671522924823
2019-07-09,-0.0038995172397657723,-0.00041016424146533836,8.558214573084477e-05,-0.0004957463871961831,-0.003985099385496617,-0.0038517823895565574,0.8271153699029258
2019-07-10,7.829566007137976e-06,0.0033733631075762993,8.402827315934225e-05,0.003289334834416957,-7.619870715220427e-05,-0.0009607724531065529,0.8261545974498192
2019-07-11,0.00803698658022898,0.0019534798494982297,8.363971031166706e-05,0.0018698401391865627,0.007953346869917314,0.007450506149979103,0.8336051035997983
2019-07-12,0.0005708804374419009,0.003310079419323042,8.325110956697301e-05,0.003226828309756069,0.0004876293278749279,-0.00038013505282802015,0.8332249685469704
2019-07-15,-1.9406623092283722e-05,0.0007231426273601738,8.363971031166706e-05,0.0006395029170485067,-0.00010304633340395078,-0.0002750225898079602,0.8329499459571624
2019-07-16,0.00033768179506988617,-0.002799959822588738,8.325110956697301e-05,-0.002883210932155711,0.00025443068550291316,0.0010297888728020706,0.8339797348299645
2019-07-17,0.0008769002739343574,-0.0046194442558681326,8.20850798783912e-05,-0.004701529335746524,0.0007948151940559662,0.0020591587849609428,0.8360388936149254
2019-07-18,-0.003233159657610758,0.0002274898868082076,8.130753713309069e-05,0.0001461823496751169,-0.003314467194743849,-0.0033537788109683636,0.8326851148039571
2019-07-19,0.005802783157927506,-0.0017284410736413403,8.130753713309069e-05,-0.001809748610774431,0.005721475620794415,0.006208156420547102,0.8388932712245042
2019-07-22,-0.004988206179188792,0.0014124912866519956,8.20850798783912e-05,0.0013304062067736044,-0.005070291259067183,-0.005428066451076555,0.8334652047734277
2019-07-23,0.0015661433234883415,0.005414818559753565,8.130753713309069e-05,0.005333511022620474,0.0014848357863552508,5.053856157775016e-05,0.8335157433350054
2019-07-24,0.002440604835424043,0.003711056666123813,8.052984262252316e-05,0.00363052682350129,0.00236007499280152,0.0013837472932161665,0.8348994906282217
2019-07-25,-0.003936489750418074,-0.004914846354221458,8.325110956697301e-05,-0.004998097463788431,-0.004019740859985047,-0.0026756436431470024,0.8322238469850747
2019-07-26,-0.004387277284473538,0.003987516071199737,8.20850798783912e-05,0.003905430991321346,-0.004469362364351929,-0.0055196177793412245,0.8267042292057335
2019-07-29,0.0054838684496069335,-0.0014442168354892315,8.16963274727911e-05,-0.0015259131629620226,0.005402172122134142,0.0058125233908585434,0.8325167525965921
2019-07-30,-0.00365279432943459,-0.004113038488700593,7.97519962878468e-05,-0.00419279048498844,-0.0037325463257224367,-0.00260501368705588,0.8299117389095362
2019-07-31,-0.008812872560096706,-0.007170647811454378,7.702833764056116e-05,-0.007247676149094939,-0.008889900897737267,-0.006940842998982706,0.8229708959105535
2019-08-01,-0.008643596113329734,-0.006582622893372081,8.130753713309069e-05,-0.006663930430505172,-0.008724903650462825,-0.006932827683609791,0.8160380682269437
2019-08-02,-0.004183038670309119,-0.010675479336066052,8.130753713309069e-05,-0.010756786873199142,-0.00426434620744221,-0.0013716120414645713,0.8146664561854792
2019-08-05,-0.012147925177381187,-0.024511605196220976,7.97519962878468e-05,-0.024591357192508823,-0.012227677173669033,-0.005614525869559036,0.8090519303159202
2019-08-06,-0.019657158518840975,0.005673915065419033,7.897399806910954e-05,0.005594941067349923,-0.019736132516910084,-0.021240733972060145,0.78781119634386
2019-08-07,0.012145083173673752,0.0023232252028322353,7.780671582890974e-05,0.0022454184870033256,0.012067276457844842,0.01146343454381977,0.7992746308876798
2019-08-08,0.00502884068567726,0.015514783204382265,8.052984262252316e-05,0.015434253361759742,0.004948310843054737,0.0007977041096297729,0.8000723349973096
2019-08-09,0.01507974359181617,-0.005403071425436057,7.897399806910954e-05,-0.005482045423505166,0.01500076959374706,0.0164750109525236,0.8165473459498331
2019-08-12,-0.00389410270397252,-0.00824244708180899,8.052984262252316e-05,-0.008322976924431513,-0.003974632546595043,-0.0017364028600022003,0.8148109430898309
2019-08-13,-0.009273656818735957,0.007933158245023497,7.897399806910954e-05,0.007854184246954388,-0.009352630816805067,-0.011464791946784878,0.8033461511430461
2019-08-14,0.010248092604024246,-0.022581377920765977,7.663909151545134e-05,-0.02265801701228143,0.010171453512508795,0.016264687553245713,0.8196108386962918
2019-08-16,-0.009840609287075065,0.012339135091885112,7.897399806910954e-05,0.012260161093816002,-0.009919583285144175,-0.013216607507575726,0.8063942311887161
2019-08-19,0.008244362251791846,0.011050532998873708,7.97519962878468e-05,0.010970781002585861,0.008164610255503999,0.005214328409471648,0.8116085595981878
2019-08-20,0.01245744506362734,-0.0057228402722766525,7.97519962878468e-05,-0.005802592268564499,0.012377693067339494,0.013938136451072924,0.8255466960492607
2019-08-21,-0.004528122962640985,0.007501368942816722,7.897399806910954e-05,0.007422394944747612,-0.004607096960710095,-0.006603140547252355,0.8189435555020084
2019-08-22,0.0028618038493444424,-0.0017794656184149105,8.091870885218455e-05,-0.001860384327267095,0.002780885140492258,0.0032811829867518375,0.8222247384887602
2019-08-23,-0.00044724135201450703,-0.017403881580627667,7.97519962878468e-05,-0.017483633576915514,-0.0005269933483023539,0.004174736340085144,0.8263994748288453
2019-08-27,-0.01191065425445556,-0.00014252747248921782,8.01409384370011e-05,-0.00022266841092621892,-0.011990795192892562,-0.011930914809692345,0.814468560019153
2019-08-28,0.0014747193825413864,0.0033255738157456083,7.97519962878468e-05,0.0032458218194577615,0.0013949673862535396,0.0005220952373021747,0.8149906552564552
2019-08-29,0.0069025677552049134,0.010038447034810938,8.091870885218455e-05,0.009957528325958753,0.006821649046352729,0.004143852903625551,0.8191345081600807
2019-08-30,0.006616805493736854,0.0025314809884839917,8.091870885218455e-05,0.002450562279631807,0.00653588678488467,0.005876877239031438,0.8250113853991121
2019-09-03,7.906169579412883e-06,-0.005424408536941816,7.97519962878468e-05,-0.005504160533229663,-7.184582670843392e-05,0.0014083427665200388,0.8264197281656321
2019-09-04,-9.092023133276192e-05,0.010766913129828026,7.897399806910954e-05,0.010687939131758917,-0.00016989422940187146,-0.0030441137388875473,0.8233756144267446
2019-09-05,0.009598886718904532,0.011396408709430927,7.897399806910954e-05,0.011317434711361818,0.009519912720835423,0.006476408145845085,0.8298520225725896
2019-09-06,0.0019970709625881404,0.0021155560007020124,7.897399806910954e-05,0.002036582002632903,0.0019180969645190308,0.0013704157275216068,0.8312224383001112
2019-09-09,-0.001508496037266842,-0.00022947359787484078,7.897399806910954e-05,-0.0003084475959439503,-0.0015874700353359515,-0.0015045217618674294,0.8297179165382438
2019-09-10,-0.02137394421874154,0.0004590525361867215,7.897399806910954e-05,0.00038007853811761194,-0.02145291821681065,-0.021555129610038772,0.808162786928205
2019-09-11,-0.0054191979587019865,0.006882628554708559,7.780671582890974e-05,0.006804821838879649,-0.005497004674530896,-0.007326969408308653,0.8008358175198963
2019-09-12,0.004736973323360718,0.0033722871006653943,7.663909151545134e-05,0.003295648009149943,0.004660334231845266,0.0037740627357670965,0.8046098802556634
2019-09-13,0.0034579364444087724,0.0018166953907230443,7.663909151545134e-05,0.001740056299207593,0.003381297352893321,0.0029133583329259754,0.8075232385885893
2019-09-16,-0.006445334311832931,-0.004488233867632085,8.052984262252316e-05,-0.004568763710254609,-0.006525864154455454,-0.005297224130559389,0.8022260144580299
2019-09-17,-0.0026855821571365374,0.002686892275042929,8.091870885218455e-05,0.0026059735661907446,-0.002766500865988722,-0.0034673038901089337,0.7987587105679209
2019-09-18,0.004781857920857845,-0.00036336125460201263,7.508172663661661e-05,-0.00043844298123862924,0.004706776194221229,0.004824683056801362,0.8035833936247223
2019-09-19,0.0013059484751248313,0.0016810318818150094,7.741754574253079e-05,0.0016036143360724786,0.0012285309293823005,0.0007972841236501734,0.8043806777483725
2019-09-20,0.004060763423523682,-0.003220326426664588,7.5471124928006e-05,-0.003295797551592594,0.003985292298595676,0.004871604009892221,0.8092522817582647
2019-09-23,-0.004952822670619426,-0.001774729846678924,7.508172663661661e-05,-0.0018498115733155407,-0.005027904397256043,-0.004530449794703404,0.8047218319635613
2019-09-24,0.000921013114425856,-0.00528780315166999,7.352375279379153e-05,-0.005361326904463781,0.0008474893616320645,0.002289266882590333,0.8070110988461516
2019-09-25,-0.007829409293672807,0.0011456852977025367,6.923618085541428e-05,0.0010764491168471224,-0.007898645474528222,-0.00818812607639814,0.7988229727697534
2019-09-26,0.007500060484358743,-0.0005035693523177676,7.39133033709205e-05,-0.0005774826556886881,0.007426147180987822,0.007581444838928065,0.8064044176086815
2019-09-27,0.002249277589670952,-0.0036638424547744686,7.352375279379153e-05,-0.00373736620756826,0.0021757538368771603,0.0031808129727367196,0.8095852305814183
2019-09-30,-0.009172590048718197,0.002068490002298251,7.39133033709205e-05,0.0019945766989273306,-0.009246503352089118,-0.009782888448462606,0.7998023421329556
2019-10-01,-0.00022569451441426872,-0.009862385321100953,6.923618085541428e-05,-0.009931621501956367,-0.00029493069526968297,0.002375898538490432,0.802178240671446
2019-10-02,-0.008054275659398459,-0.017141533472318726,6.767591914114135e-05,-0.017209209391459868,-0.0081219515785396,-0.003494020527849015,0.7986842201435971
2019-10-03,-0.010151624137945067,0.004666463513433916,6.884617270408455e-05,0.0045976173407298315,-0.010220470310649151,-0.011456869703924944,0.7872273504396722
2019-10-04,0.01122465318120804,0.010509593464719247,6.689555910033285e-05,0.010442697905618914,0.011157757622107706,0.00834948881724452,0.7955768392569167
2019-10-07,0.01279308174823887,-0.0009285913059051687,6.806604185438658e-05,-0.0009966573477595553,0.012725015706384483,0.012993038564476053,0.8085698778213928
2019-10-08,-0.005163235199794684,-0.012826515954064144,6.494399006440332e-05,-0.012891459944128547,-0.005228179189859087,-0.0017613849631717589,0.806808492858221
2019-10-09,-0.012221559588665748,0.006308326331041725,6.533438035116745e-05,0.006242991950690557,-0.012286893969016915,-0.013965770414796583,0.7928427224434244
2019-10-10,0.0034062863320211637,0.005894392281063254,6.728575822556593e-05,0.005827106522837688,0.003339000573795598,0.0017719647734115965,0.7946146872168359
2019-10-11,0.0046225149408463595,0.01353367050370835,6.806604185438658e-05,0.013465604461853964,0.004554448898991973,0.0009332547123341523,0.7955479419291701
2019-10-14,0.008449780864160065,-0.0018354517094379963,6.806604185438658e-05,-0.0019035177512923829,0.008381714822305679,0.0088936121853024,0.8044415541144725
2019-10-15,-0.001003230401894042,0.0097917750884986,6.728575822556593e-05,0.009724489330273034,-0.001070516160119608,-0.0036856430436366045,0.8007559110708359
2019-10-16,0.010006226274879935,-0.0005463877169906706,6.650532175767054e-05,-0.0006128930387483411,0.009939720953122264,0.010104541233953011,0.8108604523047889
2019-10-17,0.0013442784644998882,0.0029607362162404893,6.728575822556593e-05,0.0028934504580149234,0.0012769927062743222,0.0004988808875566456,0.8113593331923455
2019-10-18,-0.0020574006847410803,-0.002997344933164281,6.767591914114135e-05,-0.0030650208523054223,-0.0021250766038822216,-0.0013008257710439858,0.8100585074213016
2019-10-21,-0.008783869837934109,0.006377260369248017,6.806604185438658e-05,0.00630919432739363,-0.008851935879788496,-0.010548615585892585,0.799509891835409
2019-10-22,0.0019233162951868305,-0.0022631602269923556,6.806604185438658e-05,-0.0023312262688467422,0.001855250253332444,0.002482167747934802,0.8019920595833437
2019-10-23,-0.01205876695200533,0.0018146349913328308,6.767591914114135e-05,0.0017469590721916894,-0.012126442871146472,-0.012596238197042945,0.7893958213863008
2019-10-24,0.007618074063256759,0.0033057323129612737,6.767591914114135e-05,0.0032380563938201323,0.007550398144115618,0.0066796142871719056,0.7960754356734727
2019-10-25,0.0052738157063088615,0.0032496618769295438,6.689555910033285e-05,0.003182766317829211,0.005206920147208529,0.004351004995366424,0.8004264406688392
2019-10-28,0.002931435642573093,0.0038689280757209232,6.728575822556593e-05,0.0038016423174953573,0.002864149884347527,0.001841805503234526,0.8022682461720737
2019-10-29,0.002483638730389464,0.0004930078445797292,6.416309471890536e-05,0.0004288447498608239,0.0024194756356705586,0.0023041499464618817,0.8045723961185356
2019-10-30,0.010005536503080812,0.002150077862542066,6.260084472953231e-05,0.0020874770178125335,0.00994293565835128,0.009381567643785093,0.8139539637623207
2019-10-31,0.006739676542849579,-0.0016984976289234899,6.142875511461199e-05,-0.0017599263840381019,0.006678247787734967,0.0071515303060859505,0.8211054940684066
2019-11-04,0.0007599439051715739,0.004173838611140068,6.10379819414586e-05,0.00411280062919861,0.0006989059232301153,-0.0004071157018314981,0.8206983783665751
2019-11-05,-0.008196464638556996,-0.0009727840689255363,6.0256320597362745e-05,-0.001033040389522899,-0.008256720959154359,-0.007978913909072034,0.8127194644575031
2019-11-06,-0.00560023995390358,0.0009294265791364165,5.986543241132125e-05,0.0008695611467250952,-0.005660105386314901,-0.005893949309057816,0.8068255151484452
2019-11-07,0.0007183594416640716,0.0023437025988335414,6.0647170438077325e-05,0.002283055428395464,0.0006577122712259943,4.374896430252859e-05,0.8068692641127477
2019-11-08,-0.0002379592613744617,0.0009265000668325918,6.0256320597362745e-05,0.000866243746235229,-0.00029821558197182447,-0.0005311673835030437,0.8063380967292447
2019-11-11,-0.0010909062058678796,-0.0010578924685825664,6.0256320597362745e-05,-0.001118148789179929,-0.0011511625264652423,-0.0008504679749011335,0.8054876287543435
2019-11-12,-0.000698942452414394,0.0015884653244677693,6.0256320597362745e-05,0.0015282090038704066,-0.0007591987730117567,-0.0011701674433369901,0.8043174613110066
2019-11-13,0.00548417735352683,-0.0007488771682269135,6.0256320597362745e-05,-0.0008091334888242763,0.005423921032929467,0.005641514642949794,0.8099589759539564
2019-11-14,0.003968175548292004,-0.0013225763503157406,6.142875511461199e-05,-0.0013840051054303526,0.003906746793177392,0.004278935895886199,0.8142379118498426
2019-11-15,0.0004133581610678358,0.0077252459377525895,6.142875511461199e-05,0.0076638171826379775,0.0003519294059532238,-0.001709037876131639,0.812528873973711
2019-11-18,0.008547075813979186,0.0013141755457470872,6.142875511461199e-05,0.0012527467906324752,0.008485647058864574,0.008148756174504826,0.8206776301482158
2019-11-19,0.004182696434563386,-0.000393799311027454,6.10379819414586e-05,-0.0004548372929689126,0.004121658452621927,0.004243974102531299,0.8249216042507471
2019-11-20,-0.0023507378597016526,-0.004376559336250363,6.0647170438077325e-05,-0.00443720650668844,-0.00241138503013973,-0.0012181236022893404,0.8237034806484578
2019-11-21,-0.004326981122522518,-0.0019781090127806156,6.0647170438077325e-05,-0.002038756183218693,-0.004387628292960595,-0.003839362371471635,0.8198641182769861
2019-11-22,-0.001592020340309058,0.0015415786427699363,6.10379819414586e-05,0.0014805406608284777,-0.0016530583222505166,-0.0020512079373896245,0.8178129103395965
2019-11-25,0.00045055104351531943,0.007388209485742481,6.18194899655311e-05,0.00732638999577695,0.0003887315535497883,-0.0015814942121818438,0.8162314161274147
2019-11-26,0.006050329341551951,0.0017898885684057841,6.299146465793548e-05,0.0017268971037478487,0.005987337876894015,0.005522937651062121,0.8217543537784768
2019-11-27,0.007181698929167813,0.003442523172240808,6.377258964507249e-05,0.0033787505825957354,0.007117926339522741,0.006209306752297924,0.8279636605307747
2019-11-29,-6.166748889984521e-05,-0.004516394912180144,6.260084472953231e-05,-0.004578995756909676,-0.0001242683336293775,0.001107123310364389,0.8290707838411392
2019-12-02,-0.002913968547640992,-0.006936328641838796,6.221018650132137e-05,-0.006998538828340117,-0.0029761787341423132,-0.0010941192846703363,0.8279766645564689
2019-12-03,-0.005593697329560401,-0.005842472877373939,6.0647170438077325e-05,-0.005903120047812016,-0.005654344499998478,-0.004066867007930738,0.8239097975485382
2019-12-04,-0.002083681585463966,0.005479166545302894,6.221018650132137e-05,0.005416956358801572,-0.0021458917719652873,-0.00360262926425092,0.8203071682842873
2019-12-05,0.004729237517578729,0.0013623808640959023,5.8692537707294434e-05,0.0013036883263886079,0.004670544979871434,0.0043199548075471455,0.8246271230918344
2019-12-06,-8.917666673121736e-05,0.007811728221116532,5.8692537707294434e-05,0.007753035683409237,-0.0001478692044385118,-0.0022328292836718755,0.8223942938081625
2019-12-09,0.0023653312239231904,-0.0016546789971649822,5.947450587262537e-05,-0.0017141535030376076,0.002305856718050565,0.0027668299122226665,0.8251611237203852
2019-12-10,-0.0030019110103597004,-0.0012650032106951148,5.908354097372559e-05,-0.0013240867516688404,-0.003060994551333426,-0.0027049187983765707,0.8224562049220087
2019-12-11,-0.0002289252927527863,0.002314735092435294,5.947450587262537e-05,0.0022552605865626685,-0.0002883997986254117,-0.0008948884674849775,0.8215613164545237
2019-12-12,0.005821467242603771,0.006274467252178617,6.0647170438077325e-05,0.00621382008174054,0.005760820072165693,0.004089788577019695,0.8256511050315434
2019-12-13,0.005216713547635351,0.004460054240788658,5.986543241132125e-05,0.004400188808377337,0.0051568481152240294,0.003973541552326591,0.8296246465838699
2019-12-16,0.011127787224732146,0.007673427254732967,6.0647170438077325e-05,0.00761278008429489,0.011067140054294069,0.009019897759033781,0.8386445443429037
2019-12-17,0.0006339733807105118,-0.00038498495989303105,6.0256320597362745e-05,-0.0004452412804903938,0.000573717060113149,0.000693452133361388,0.8393379964762651
2019-12-18,-0.0033082307415065078,-0.0014123293204665321,6.0256320597362745e-05,-0.0014725856410638949,-0.0033684870621038705,-0.0029724767249606266,0.8363655197513045
2019-12-20,0.005953264589114411,0.003930427378045165,6.0647170438077325e-05,0.0038697802076070875,0.005892617418676333,0.0048519492755471,0.8412174690268516
2019-12-23,0.007450515935930838,0.00038305737341293167,6.0647170438077325e-05,0.00032241020297485434,0.00738986876549276,0.007303165643026993,0.8485206346698786
2019-12-27,0.005539989333172979,0.00199133601775614,6.0256320597362745e-05,0.0019310796971587774,0.005479733012575616,0.004960423642310516,0.8534810583121891
2019-12-30,0.0019199091591620009,-0.004905008243320963,5.83014960653383e-05,-0.004963309739386301,0.0018616076630966626,0.003196349703512519,0.8566774080157017
